,Parcel ID,Asd Total,Latitude (generated),Longitude (generated)
1695,17980002200,3210.0,38.602652103000004,-90.21639432799999
1696,18000001700,3800.0,38.602510638000005,-90.21892381200001
1697,18010000700,4560.0,38.602091729,-90.21908496399999
1698,18010000900,3900.0,38.602154325,-90.21930462799999
1699,18020004300,1670.0,38.602751391,-90.219932535
1700,18020004400,1670.0,38.602706044,-90.219952831
1701,18030003200,5040.0,38.603210831999995,-90.221013056
1702,18040004700,840.0,38.603696237,-90.222300136
1703,18050000500,4280.0,38.614521989,-90.212557405
1704,18050000600,8550.0,38.614506447,-90.21242764200001
1705,18060000800,2130.0,38.615036711,-90.21263383600001
1706,18060001150,5130.0,38.615099612,-90.212984908
1707,18060001250,5130.0,38.615112046,-90.21308870600001
1708,18070000700,4280.0,38.615786884,-90.213435389
1709,18090000100,4640.0,38.617189952,-90.21330245700001
1710,18090000200,15710.0,38.617141436,-90.21306054700001
1711,18100001600,1200.0,38.618921541,-90.22053325700001
1712,18100001900,1200.0,38.61885218,-90.22029732
1713,18100002000,1200.0,38.61880854,-90.22019663100001
1714,18110001500,1200.0,38.61977478,-90.22036741299999
1715,18110002500,1200.0,38.619327346,-90.220276719
1716,18120001900,1200.0,38.620471377,-90.219693489
1717,18120002900,1200.0,38.620213801999995,-90.220293419
1718,18170000900,1430.0,38.621021816,-90.222481462
1719,18170002700,1200.0,38.620723526999996,-90.222749216
1720,18180005000,2090.0,38.620197407,-90.22264054200001
1721,18190000600,1200.0,38.619572304,-90.223996191
1722,18200000700,150.0,38.66933869,-90.209158225
1723,18440003000,110.0,38.646239259,-90.21568127399999
1724,18520000400,380.0,38.645524864,-90.21950198399999
1725,18520001700,290.0,38.645397235,-90.21787766700001
1726,18540000100,290.0,38.646773303,-90.22230141600001
1727,18540000200,150.0,38.646763185,-90.222243026
1728,18540000300,150.0,38.646750264,-90.22219024399999
1729,18540000400,150.0,38.646730089,-90.222112349
1730,18540000500,190.0,38.646714181,-90.222035735
1731,18540000600,190.0,38.646696567,-90.22195107600001
1732,18540000700,190.0,38.646679013,-90.221866477
1733,18540000800,190.0,38.646661459,-90.22178187899999
1734,18540000900,380.0,38.646635129,-90.22165492
1735,18540001000,190.0,38.646608738000005,-90.221527961
1736,18540001100,190.0,38.646591184,-90.22144336299999
1737,18540001200,190.0,38.646573631,-90.221358764
1738,18540001300,230.0,38.646556747,-90.221277518
1739,18540001400,190.0,38.646539864,-90.22119627100001
1740,18540001500,210.0,38.64652164,-90.22110826
1741,18540001600,190.0,38.646503355,-90.22102024799999
1742,18540001700,190.0,38.646485802,-90.220935649
1743,18540001800,130.0,38.646481291,-90.22085214799999
1744,18540001900,130.0,38.646477695,-90.220803875
1745,18540002000,170.0,38.646435884,-90.220765355
1746,18540002100,720.0,38.646432227,-90.220591526
1747,18571800310,80.0,38.648035089000004,-90.2242367
1748,18580001600,380.0,38.646625438,-90.222791942
1749,18580001700,380.0,38.646557235,-90.222791576
1750,18580003100,460.0,38.64643503,-90.22437639700001
1751,18580003200,460.0,38.646434482,-90.224481414
1752,18590001000,380.0,38.646300575,-90.22535062200001
1753,18590001200,380.0,38.646368351,-90.225502875
1754,18590001400,380.0,38.646436066,-90.22565512799999
1755,18600000400,320.0,38.64600259,-90.225857786
1756,18600000700,490.0,38.645854787,-90.22577568700001
1757,18690000500,110.0,38.650805997,-90.227923625
1758,18690000600,110.0,38.650782714,-90.22787212200001
1759,18690000700,110.0,38.650759248,-90.227818486
1760,18690000900,340.0,38.650612968000004,-90.22748441899999
1761,18700002200,130.0,38.651193211999995,-90.22752982700001
1762,18710001300,170.0,38.65188987,-90.225891492
1763,18730003300,170.0,38.652088262,-90.225077931
1764,18740001400,130.0,38.653511018,-90.22377390700001
1765,18740001500,100.0,38.653431783,-90.223831261
1766,18740001600,130.0,38.653364494,-90.22392420899999
1767,18740001800,150.0,38.653197003,-90.224045195
1768,18780000200,170.0,38.651490038,-90.224978522
1769,18790000700,110.0,38.650803742,-90.22567463200001
1770,18790001600,150.0,38.650246964000004,-90.224988396
1771,18790001700,110.0,38.650198081999996,-90.22502319799999
1772,18790001800,150.0,38.650124759,-90.225027526
1773,18790001900,230.0,38.65007478,-90.225111149
1774,18800001000,170.0,38.649958487,-90.22609604
1775,18800001200,170.0,38.649890833,-90.22594342100001
1776,18810002000,400.0,38.648773559,-90.226609848
1777,18810002810,170.0,38.649158275,-90.227350695
1778,18810003350,170.0,38.649105675,-90.227273289
1779,18820002100,480.0,38.648330696,-90.227916311
1780,18840001000,80.0,38.64887309,-90.22511712200001
1781,18850000100,100.0,38.648920266,-90.225082929
1782,18850000150,100.0,38.648970671,-90.225047213
1783,18850001100,110.0,38.650061493,-90.224273148
1784,18850001200,110.0,38.650124637,-90.224227679
1785,18850001500,100.0,38.650356978000005,-90.224064821
1786,18850003300,110.0,38.650055275999996,-90.223732217
1787,18850004100,110.0,38.649573284,-90.224077316
1788,18860000100,110.0,38.648370984,-90.224286801
1789,18860000700,380.0,38.648795684,-90.22395876799999
1790,18860001700,110.0,38.649507458,-90.22335152299999
1791,18860001900,110.0,38.649746564000004,-90.22318001
1792,18860002000,40.0,38.649820436,-90.22317489
1793,18860002500,110.0,38.650164925,-90.22292779899999
1794,18860004100,110.0,38.64972578,-90.222751715
1795,18860005900,250.0,38.648514399999996,-90.223764155
1796,18870000300,100.0,38.648897775,-90.22256715799999
1797,18870001800,100.0,38.649565482,-90.222030981
1798,18870003300,100.0,38.650017243,-90.22155173200001
1799,18880002100,380.0,38.648904053,-90.220376982
1800,18880002300,290.0,38.648635141999996,-90.22032694200001
1801,18890000500,110.0,38.650276524,-90.220323285
1802,18890000600,110.0,38.650219414,-90.220285435
1803,18900000300,110.0,38.650607178,-90.221352486
1804,18900001100,110.0,38.651206743,-90.220926141
1805,18900001300,110.0,38.651326692,-90.22084087200001
1806,18900003100,110.0,38.651334921,-90.22024971799999
1807,24790000200,110.0,38.669629482,-90.211752316
1808,18910003000,100.0,38.651647899000004,-90.22127617700001
1809,18910003100,100.0,38.651637233,-90.22138076700001
1810,18920000600,100.0,38.65165119,-90.223135212
1811,18920000800,250.0,38.651794788000004,-90.223032206
1812,18920002300,100.0,38.652320238,-90.22206785600001
1813,18920003300,110.0,38.651712505999996,-90.22259866899999
1814,18970001600,110.0,38.652639128000004,-90.21691374299999
1815,18970001800,210.0,38.652375276,-90.21669816299999
1816,19030000450,110.0,38.654044269,-90.216139496
1817,19030000700,110.0,38.65404689,-90.215876923
1818,19040001200,110.0,38.654523092,-90.216288031
1819,19050000400,40.0,38.65285995,-90.219655639
1820,19230000800,250.0,38.660326505,-90.213220114
1821,19230000900,170.0,38.660314924,-90.21310796600001
1822,19240001700,170.0,38.660938199,-90.21327082399999
1823,19250000400,210.0,38.661193701,-90.215199098
1824,19250000600,210.0,38.661138724000004,-90.214991869
1825,19260001500,290.0,38.661533741,-90.213749281
1826,19260003100,340.0,38.662075099,-90.215665
1827,19260003200,320.0,38.662193403,-90.21558418
1828,19260003300,340.0,38.662313657,-90.21550177600001
1829,19270000500,230.0,38.662752314,-90.21432647799999
1830,19270001600,210.0,38.662082839,-90.213727278
1831,19270002800,170.0,38.66260451,-90.214936099
1832,19270003000,170.0,38.662969418,-90.21503233899999
1833,19290000200,250.0,38.666465996,-90.216307352
1834,19290000600,110.0,38.666735700000004,-90.216115299
1835,19290000650,60.0,38.666780681,-90.2160833
1836,19290000710,60.0,38.666810668000004,-90.216061967
1837,19290001000,100.0,38.66696219,-90.21595408600001
1838,19290002400,110.0,38.666014539,-90.215542734
1839,19290002500,60.0,38.665954565,-90.21558539899999
1840,19370000500,230.0,38.674282708,-90.20279309700001
1841,19390000200,170.0,38.662596526,-90.21169094
1842,19390000300,170.0,38.662656379,-90.21164803100001
1843,19390000400,170.0,38.662716231,-90.21160512200001
1844,19390000800,80.0,38.662879577,-90.211487976
1845,19390000900,100.0,38.662909504,-90.21146652200001
1846,19390001000,210.0,38.662951803,-90.211502056
1847,19400000900,60.0,38.663560084000004,-90.212299282
1848,19400002200,170.0,38.662983253,-90.212032869
1849,19400002600,170.0,38.662683989,-90.212247169
1850,19410001600,230.0,38.663523087,-90.21287483200001
1851,19420001600,170.0,38.663946751,-90.213796518
1852,19420003100,530.0,38.663441536,-90.21469741899999
1853,19440000600,170.0,38.664581545,-90.212121612
1854,19660001200,720.0,38.598933423000005,-90.21688674200001
1855,19660001400,1100.0,38.598827919,-90.216475574
1856,19670000800,4750.0,38.59910902,-90.218087335
1857,19670001700,2190.0,38.598660855,-90.21767909200001
1858,19690001100,5340.0,38.59984365,-90.220246975
1859,19690001500,3570.0,38.599441258,-90.219841841
1860,19690001700,2380.0,38.599221107,-90.21988779700001
1861,19750002700,2380.0,38.598092009,-90.21836545
1862,19790000870,2380.0,38.599240611,-90.222207188
1863,19790000880,2380.0,38.599176065,-90.222236992
1864,19790000890,2380.0,38.599111519000004,-90.22226673600001
1865,19820000200,1200.0,38.599780872,-90.22619868
1866,19820002100,1200.0,38.599705477,-90.22567237700001
1867,19820002300,890.0,38.599452412,-90.22553987100001
1868,19830000900,1200.0,38.600633745,-90.226634777
1869,19840000700,250.0,38.645200854,-90.224347629
1870,19840000800,250.0,38.645201525,-90.224291311
1871,19950000900,950.0,38.600960558000004,-90.226567427
1872,19950001000,1060.0,38.600845424,-90.226591624
1873,19960000800,1390.0,38.601786674,-90.227532509
1874,19990000700,4860.0,38.602919369,-90.23131585700001
1875,19990001100,1670.0,38.602583961,-90.23087866200001
1876,20000001100,1670.0,38.602967031999995,-90.231968265
1877,20510000800,760.0,38.596135697,-90.21707605299999
1878,20530000800,1030.0,38.59714186,-90.218634544
1879,20530000900,1030.0,38.597125769,-90.218556833
1880,20540000300,1200.0,38.597392974,-90.219719392
1881,20580001900,1200.0,38.600319304,-90.22821892700001
1882,20690102500,780.0,38.604219066,-90.227685615
1883,20690201100,1730.0,38.603688009,-90.226507086
1884,20720000300,1200.0,38.604714894000004,-90.22508359999999
1885,20720000500,1200.0,38.604856481,-90.22509755700001
1886,20720001600,1200.0,38.605156538,-90.224491105
1887,20740000600,2380.0,38.605290505999996,-90.225663112
1888,20750000600,1430.0,38.604739335,-90.22742682200001
1889,20770000700,1670.0,38.605427156,-90.22963065100001
1890,20770001200,1540.0,38.605768719000004,-90.229560375
1891,20770001300,1670.0,38.605833753,-90.22954702700001
1892,20770001850,1670.0,38.606308186999996,-90.22944944700001
1893,20770001950,1670.0,38.606240411,-90.229463404
1894,20770002200,60.0,38.606535531,-90.229316697
1895,20770003800,1880.0,38.604814852,-90.22923971799999
1896,20770003900,490.0,38.604727328,-90.22899287
1897,20780003900,1410.0,38.605161901,-90.23034955600001
1898,20820002700,2000.0,38.607681695,-90.228338755
1899,20880001900,2770.0,38.606690465999996,-90.223617692
1900,20890000900,990.0,38.607580090999996,-90.224101513
1901,21090000600,1900.0,38.608864917,-90.245273828
1902,21130003600,1900.0,38.610308395,-90.24566805200001
1903,21140003000,3800.0,38.610085014,-90.24328076299999
1904,21230000200,1540.0,38.618993706,-90.24184917
1905,21260002100,1430.0,38.618682312,-90.242805476
1906,21270000930,1330.0,38.616170198,-90.229627116
1907,21270000940,1330.0,38.616225236,-90.229710008
1908,21270000950,1330.0,38.616195188,-90.22982051
1909,21270001060,2870.0,38.616255833000004,-90.229946981
1910,21280002200,870.0,38.617059032,-90.229871891
1911,21280003300,1430.0,38.617220122,-90.231046458
1912,21290000600,1520.0,38.616380719,-90.228551044
1913,21290001900,1940.0,38.616022394,-90.228787469
1914,21310000100,2340.0,38.616251079,-90.227539945
1915,21310001100,1200.0,38.61608243,-90.22625518
1916,21310001300,1580.0,38.616053723,-90.226037284
1917,21310002000,1310.0,38.615676746999995,-90.226134499
1918,21310002100,1240.0,38.615688876,-90.226227326
1919,21320002700,1540.0,38.6165771,-90.22608080200001
1920,21320003400,1430.0,38.616661394,-90.226727725
1921,21320003650,1900.0,38.61669516,-90.226986702
1922,21330002000,1200.0,38.615389551,-90.22398339200001
1923,21330002100,1200.0,38.615399608000004,-90.22406994100001
1924,21330002200,1200.0,38.615409664,-90.22415649
1925,21330002300,1200.0,38.615419721,-90.224243039
1926,21330002350,1200.0,38.615429778,-90.224329649
1927,21390000850,4280.0,38.615677661,-90.21963503799999
1928,21450001000,5130.0,38.617621721999996,-90.21879661
1929,21470002500,1200.0,38.617765625,-90.221239058
1930,21520000750,2000.0,38.617916963,-90.226227326
1931,21520000850,2000.0,38.617898679,-90.226082204
1932,21520003310,1260.0,38.617567842,-90.226540975
1933,21530001000,3570.0,38.618989988,-90.22771602899999
1934,21530001050,4310.0,38.61895354,-90.22742968600001
1935,21560004500,1770.0,38.619119385,-90.231670586
1936,21570500400,1200.0,38.621192171,-90.23190329299999
1937,21570500700,2380.0,38.621179799000004,-90.23135779
1938,21570500800,760.0,38.621092213000004,-90.23138838700001
1939,21570500900,720.0,38.621050828,-90.231402832
1940,21570501000,1050.0,38.621002616999995,-90.23141965399999
1941,21570501100,930.0,38.620947945,-90.231438732
1942,21570600400,1200.0,38.620394275,-90.231985758
1943,21570601200,650.0,38.620091232,-90.232094005
1944,21580000100,1860.0,38.622133848000004,-90.232024888
1945,21580000200,700.0,38.622129155,-90.231980882
1946,21580000300,720.0,38.622116295,-90.23194041100001
1947,21580000400,2380.0,38.622083565,-90.231825155
1948,21580001700,1200.0,38.621650393,-90.23165455600001
1949,21580002100,5640.0,38.621736577,-90.232069259
1950,21610000100,1120.0,38.624527049,-90.23119377399999
1951,21610000200,1050.0,38.624546431,-90.23111319799999
1952,21610000300,2380.0,38.624487188,-90.231003549
1953,21610000400,1200.0,38.624494440999996,-90.230865132
1954,21610000500,1200.0,38.624476766,-90.230780594
1955,21610000600,11590.0,38.624376137,-90.230588541
1956,21610001100,2380.0,38.624113808000004,-90.230678381
1957,21610001400,1200.0,38.624176038,-90.23097423200001
1958,21610001800,1060.0,38.624244546,-90.231300071
1959,21650002300,910.0,38.62210825,-90.23345879700001
1960,21660000950,2090.0,38.621545925,-90.233551928
1961,21660001220,780.0,38.621497104,-90.233318063
1962,21660001800,1790.0,38.621395561,-90.232832109
1963,21660002700,1710.0,38.621101539,-90.23326796200001
1964,21660003200,1240.0,38.621231666999996,-90.233914032
1965,21660003300,1240.0,38.621249403,-90.23400216600001
1966,21660003900,1240.0,38.621355883,-90.234531029
1967,21660006500,1940.0,38.621630463,-90.23395779399999
1968,21670000100,1480.0,38.620981955,-90.235274192
1969,21670000300,1430.0,38.620939656,-90.23504160700001
1970,21670000700,1430.0,38.620865236,-90.23463232799999
1971,21670001100,1430.0,38.620790815999996,-90.234222988
1972,21670001300,1430.0,38.620753635999996,-90.23401837899999
1973,21670001600,1790.0,38.62069616,-90.233702475
1974,21670001900,950.0,38.620654958,-90.23347622899999
1975,21670001950,1460.0,38.620639294,-90.23338974100001
1976,21670002600,1790.0,38.620296268000004,-90.233422166
1977,21670002700,1790.0,38.620315345,-90.233551746
1978,21670002800,930.0,38.62032979,-90.233650363
1979,21670002900,930.0,38.620339664,-90.233717651
1980,21670003000,930.0,38.620349599,-90.233785001
1981,21670003100,950.0,38.620359656,-90.233853631
1982,21670003300,1240.0,38.620388241,-90.234045379
1983,21670004000,1290.0,38.620501241999996,-90.234814629
1984,21670004300,1430.0,38.620542993,-90.235098534
1985,21680000200,190.0,38.622699952,-90.23454571799999
1986,21680000300,480.0,38.622685629,-90.23447812399999
1987,21680000400,1200.0,38.622660639,-90.23435982
1988,21680000500,480.0,38.622635711,-90.234241516
1989,21680000600,590.0,38.62261962,-90.234165512
1990,21680000650,590.0,38.622601761,-90.234080974
1991,21680000700,1900.0,38.622564338000004,-90.23390354899999
1992,22630002100,460.0,38.620493075,-90.218744071
1993,22630002150,460.0,38.620365873000004,-90.218749556
1994,22630002800,460.0,38.620556951,-90.218672455
1995,22640002250,4280.0,38.619544206,-90.21768591799999
1996,22640002950,3020.0,38.619235982,-90.21793660600001
1997,22640003300,4280.0,38.619475576,-90.21886140000001
1998,22640003350,4280.0,38.619493374,-90.218945937
1999,22660000250,5000.0,38.618504948,-90.217343989
2000,22660000400,4280.0,38.618706205,-90.216561879
2001,22670001300,4280.0,38.619117251,-90.217081417
2002,22780300100,8550.0,38.619258838,-90.214136314
2003,22780300700,4280.0,38.619103476999996,-90.213510662
2004,22780400600,4310.0,38.61906776,-90.215889845
2005,22780401700,8550.0,38.6196054,-90.21505422
2006,22780402160,8550.0,38.619189355,-90.21534952299999
2007,22780402200,8550.0,38.619046123000004,-90.215352449
2008,22790301200,6840.0,38.617746791,-90.213576915
2009,22790400190,9820.0,38.618693954,-90.21604404799999
2010,22790400310,3590.0,38.618861018000004,-90.21594939299999
2011,22790400350,3590.0,38.618925015,-90.215952745
2012,22790402300,1710.0,38.618301314,-90.215064094
2013,22790402700,1790.0,38.618044532,-90.21506446
2014,22790403000,2570.0,38.61848843,-90.215564859
2015,22800001600,5050.0,38.619384639,-90.210808445
2016,22800003000,4280.0,38.619243356999995,-90.21201153700001
2017,22800003400,2070.0,38.619320215,-90.212442575
2018,22800003500,2010.0,38.619330454,-90.2124878
2019,22881901800,480.0,38.641518927,-90.232847042
2020,22930001200,670.0,38.645056464,-90.22934845200001
2021,22930001900,570.0,38.644803339,-90.22835886899999
2022,22940000200,480.0,38.646760503,-90.23010478100001
2023,22940000400,480.0,38.646693336,-90.22995204
2024,22940000500,480.0,38.646659814,-90.22987567
2025,22940000600,340.0,38.646630924,-90.22981002700001
2026,22940003000,480.0,38.645423078,-90.228547509
2027,22940005100,340.0,38.646211283,-90.230609995
2028,23100000400,170.0,38.643907557,-90.201534114
2029,23100001300,100.0,38.643077906,-90.20193577399999
2030,23130000500,130.0,38.644369923,-90.205979927
2031,23200001300,150.0,38.645276736999996,-90.20516386799999
2032,23200001400,130.0,38.645158677,-90.20520403399999
2033,23200001600,100.0,38.644924507,-90.205232741
2034,23200001700,60.0,38.644863374,-90.205253525
2035,23200001800,80.0,38.644804191999995,-90.205273639
2036,23200002100,490.0,38.644630241,-90.20541394600001
2037,23200002200,290.0,38.644845028,-90.20561197200001
2038,23200002300,80.0,38.64488044,-90.20578129100001
2039,23220301600,170.0,38.645387727,-90.203010444
2040,23220400710,210.0,38.645911714,-90.20382833200001
2041,23300001700,230.0,38.647577416,-90.206123891
2042,23300002400,80.0,38.646841749000004,-90.206145833
2043,23300002600,80.0,38.646879051,-90.20632338
2044,23300002700,110.0,38.646898921,-90.20641809600001
2045,23300002800,110.0,38.64692196,-90.20652805
2046,23310002100,80.0,38.646524991999996,-90.204637321
2047,23310002200,80.0,38.646624646,-90.20511206
2048,23310003300,60.0,38.646722288,-90.20557717
2049,23330000400,170.0,38.645737458,-90.200806371
2050,23340000900,190.0,38.645232426,-90.20247286600001
2051,23340001100,270.0,38.645423930999996,-90.202447937
2052,23340001300,440.0,38.645638597,-90.20229507399999
2053,23340001500,130.0,38.645591605,-90.201948635
2054,23340002600,170.0,38.64480407,-90.202183475
2055,23360000600,230.0,38.644495419,-90.20067362200001
2056,23410001000,210.0,38.645932559,-90.20074682299999
2057,23480001300,210.0,38.648932821,-90.213820715
2058,23480001400,150.0,38.649036314,-90.21382108
2059,23480001500,110.0,38.649122619,-90.213820959
2060,23490000100,190.0,38.648117311,-90.213813949
2061,23490000500,150.0,38.648461983000004,-90.21381583899999
2062,23490000600,150.0,38.648542436999996,-90.213816265
2063,23510000500,80.0,38.646026483,-90.21390976299999
2064,23520001800,250.0,38.646852233000004,-90.21449859999998
2065,23520002150,80.0,38.646889656,-90.214770925
2066,23530001000,170.0,38.648429131,-90.214517434
2067,23530001800,80.0,38.647848034,-90.214571314
2068,23590002600,110.0,38.651860430999996,-90.21805100899999
2069,23590002700,250.0,38.651757487,-90.218049546
2070,23590003400,100.0,38.651139942,-90.218033638
2071,23590003500,100.0,38.651105627,-90.21803315
2072,23590004200,110.0,38.650556224,-90.21803235799999
2073,23640001300,150.0,38.649817205,-90.21383448899999
2074,23650001100,150.0,38.652527712,-90.213242056
2075,23650001300,130.0,38.652526188,-90.21344684799999
2076,23650001400,130.0,38.652525578,-90.21353443299999
2077,23650001500,250.0,38.652524603,-90.21366571899999
2078,23650001600,210.0,38.652523384,-90.21382681
2079,23670000600,170.0,38.653023784,-90.21640731
2080,23670001200,110.0,38.653028903,-90.21577532
2081,23680000200,110.0,38.654067674000004,-90.213813645
2082,23700201800,110.0,38.65536664,-90.21563220899999
2083,23710001700,110.0,38.65602045,-90.215083476
2084,23710001800,110.0,38.65605379,-90.215159969
2085,23730002000,170.0,38.656552665,-90.214150637
2086,23740000800,110.0,38.656844494,-90.21469888200001
2087,23750000300,250.0,38.658149189,-90.21366578
2088,23761805100,110.0,38.657162287,-90.211334261
2089,23840000100,170.0,38.655366152,-90.22505861
2090,23840001500,170.0,38.654647064,-90.22409931899999
2091,23840003700,190.0,38.655446301,-90.22522994100001
2092,23850301100,170.0,38.656396633,-90.223568079
2093,23890001500,230.0,38.659576394,-90.220472856
2094,23890001600,150.0,38.659470219,-90.2205257
2095,23900001200,210.0,38.659291513,-90.218954348
2096,23900001300,340.0,38.659288405,-90.21858145600001
2097,23910001500,1010.0,38.659874926,-90.21872859
2098,23930000450,170.0,38.661838978,-90.219258915
2099,23930000500,150.0,38.661807711,-90.21918784799999
2100,23950000200,170.0,38.662098321,-90.212820891
2101,23950001000,290.0,38.66178132,-90.21209577
2102,23950001300,250.0,38.661687457,-90.211880921
2103,23950001400,130.0,38.661366311,-90.21207925200001
2104,23950001500,190.0,38.66139892,-90.212154525
2105,23950002300,230.0,38.661733657,-90.212924872
2106,23950002500,230.0,38.661828373,-90.213143012
2107,23980002100,170.0,38.660987934,-90.210002016
2108,23990001300,170.0,38.662386614,-90.210668626
2109,23990002700,190.0,38.661672097,-90.21104121299999
2110,24010000400,340.0,38.662734516,-90.208895469
2111,24010001400,170.0,38.663461893000004,-90.208713046
2112,24020001100,570.0,38.663829117,-90.20758163200001
2113,24030002200,190.0,38.663651996,-90.20628425
2114,24040001500,250.0,38.662086192,-90.205322521
2115,24050000400,190.0,38.664249915999996,-90.20606611
2116,24080000500,110.0,38.663546919,-90.20265541100001
2117,24110001100,100.0,38.664079682,-90.200562389
2118,24110001200,100.0,38.664069687,-90.200476022
2119,24110001300,100.0,38.664092177,-90.200408307
2120,24110001400,130.0,38.664118569,-90.200329072
2121,24120000650,60.0,38.665896175,-90.20109807799999
2122,24120000750,60.0,38.665909644,-90.20105779
2123,24120002300,150.0,38.665481898,-90.201029814
2124,24140000300,110.0,38.666279855,-90.20287537899999
2125,24170000110,670.0,38.66514716,-90.206284311
2126,24170000500,230.0,38.665414304,-90.205853029
2127,24220001500,170.0,38.665716189,-90.21252491799999
2128,24230000100,230.0,38.665059209,-90.21232299100001
2129,24230002000,170.0,38.665369932,-90.211560141
2130,24240000400,170.0,38.664842654,-90.211253746
2131,24240000600,170.0,38.664962482,-90.211168355
2132,24240000700,170.0,38.665022457,-90.21112569
2133,24250001000,170.0,38.664993749000004,-90.209982756
2134,24270000100,400.0,38.665805359000004,-90.21056793700001
2135,24270000700,170.0,38.666206958000004,-90.210281959
2136,24270001000,170.0,38.666386761,-90.21015384200001
2137,24280001550,80.0,38.667019848,-90.210926444
2138,24310000600,190.0,38.670304564,-90.20817753899999
2139,24310000700,270.0,38.670440483,-90.208094891
2140,24320000900,170.0,38.66805551,-90.207816045
2141,24320001800,130.0,38.668923438,-90.20829578200001
2142,24330000900,110.0,38.667530182,-90.20871713
2143,24330001000,250.0,38.667624716,-90.20876918100001
2144,24330002700,210.0,38.667832738,-90.208364351
2145,24350001400,110.0,38.66627571,-90.208112079
2146,24350001700,110.0,38.666467398,-90.20821325600001
2147,24350002100,110.0,38.666718085,-90.208345639
2148,24350003500,110.0,38.666284913,-90.20763538899999
2149,24350004400,110.0,38.665603127,-90.207258414
2150,24360002100,250.0,38.666779888,-90.20663776
2151,24360003000,150.0,38.665949201,-90.20610268
2152,24380500700,110.0,38.66752744,-90.204978519
2153,24380502300,100.0,38.667237074,-90.20412339100001
2154,24390500800,110.0,38.667787452,-90.203727216
2155,24390500850,110.0,38.667848340999996,-90.20376134799999
2156,24390502000,130.0,38.668248356,-90.20303397100001
2157,24400000600,100.0,38.66814401,-90.202406064
2158,24410000100,130.0,38.668587665,-90.202233332
2159,24410000300,170.0,38.668551948,-90.202536071
2160,24410001200,250.0,38.66997001,-90.203315621
2161,24420002800,110.0,38.67033571,-90.204344639
2162,24420002900,250.0,38.670211615999996,-90.20434683299999
2163,24420004100,250.0,38.668897595,-90.20343221799999
2164,24430004400,110.0,38.669449558000004,-90.205473859
2165,24430004800,250.0,38.669013644,-90.205283939
2166,24440004900,130.0,38.668063982,-90.205806585
2167,24450001600,110.0,38.670897059,-90.206467222
2168,24460000600,130.0,38.670887856,-90.20506439799999
2169,24460001000,60.0,38.670984096,-90.204791646
2170,24691101100,60.0,38.67426101,-90.20604581399999
2171,24691101200,110.0,38.674222246,-90.20611804
2172,24700000900,110.0,38.674023183,-90.20728139200001
2173,24710002150,250.0,38.67291109,-90.20676606
2174,24720000110,170.0,38.672185359000004,-90.207016686
2175,24730000800,250.0,38.671651985,-90.20792715700001
2176,24740000410,110.0,38.672058095,-90.20909636
2177,24740001000,110.0,38.67240551,-90.208444683
2178,24740002300,110.0,38.672149215,-90.208115675
2179,24740002800,250.0,38.671929186,-90.208528428
2180,24740003500,150.0,38.67156629,-90.20920905700001
2181,24750002000,190.0,38.672607925,-90.209142499
2182,24750002100,190.0,38.672540696999995,-90.209267813
2183,24750002300,130.0,38.672453234,-90.209430915
2184,24760002100,60.0,38.671936073000005,-90.210392157
2185,24760002800,190.0,38.671552759,-90.21110801399999
2186,24770000500,110.0,38.671123854,-90.210848611
2187,24770000900,110.0,38.671316883,-90.210486568
2188,24770001000,60.0,38.671355464,-90.21041416
2189,24770001500,110.0,38.671625716,-90.2099073
2190,24780001500,250.0,38.670482965,-90.209160236
2191,24790000300,110.0,38.669693419,-90.21170441
2192,24790000400,110.0,38.669727978000004,-90.211638401
2193,24790000600,60.0,38.669776006,-90.211471337
2194,24790000700,110.0,38.669813369,-90.21139959899999
2195,24800001700,110.0,38.670247028,-90.21168277299999
2196,24810000200,510.0,38.67124228,-90.211717636
2197,24810000300,40.0,38.671195165,-90.21179937
2198,24810000400,60.0,38.671172919,-90.211840816
2199,24810000500,60.0,38.671131595,-90.2119245
2200,24810000600,110.0,38.671075825,-90.212028603
2201,24810000700,110.0,38.670998419,-90.212173237
2202,24810000800,110.0,38.670937042,-90.2123531
2203,24820001100,250.0,38.670508259,-90.21363804799999
2204,24830000200,130.0,38.66923666,-90.21333744200001
2205,24830000300,110.0,38.669296452,-90.213294838
2206,24830000600,130.0,38.669493259,-90.21319658700001
2207,24830000700,110.0,38.669538789,-90.213122045
2208,24830000900,150.0,38.669723405999996,-90.212990393
2209,24830001000,100.0,38.669783503000005,-90.212947545
2210,24840000300,130.0,38.669028333,-90.21225661700001
2211,24860003000,110.0,38.668028509,-90.21370478799999
2212,24870000900,130.0,38.668439922,-90.21506641
2213,24870001200,110.0,38.668642276,-90.214922386
2214,24870001300,110.0,38.66870219,-90.214879721
2215,24880000900,110.0,38.667389631999995,-90.215144244
2216,24890001500,110.0,38.666451063000004,-90.21383430700001
2217,24890001700,110.0,38.666517681,-90.21398747399999
2218,24930000100,130.0,38.671288845999996,-90.201183591
2219,24930000200,130.0,38.671333522,-90.20110130799999
2220,24930000300,130.0,38.671378015,-90.201019209
2221,24930000400,130.0,38.67142257,-90.200937109
2222,24930000500,130.0,38.671467063,-90.200855009
2223,24930000610,110.0,38.671295367,-90.20094088799999
2224,24930000700,360.0,38.671185292,-90.20083617600001
